NAMELSAD,STUSPS,event_index,ISSUE_TIME,START_TIME,END_TIME
Harrison County,MO,1,202303311200,202303310100,202304031200
Canóvanas Municipio,PR,0,202303311200,202303310100,202304031200
Bartholomew County,IN,1,202303311200,202303310100,202304031200
Paulding County,GA,0,202303311200,202303310100,202304031200
Brown County,OH,0,202303311200,202303310100,202304031200
Putnam County,TN,0,202303311200,202303310100,202304031200
Ward County,ND,0,202303311200,202303310100,202304031200
Worcester County,MA,2,202303311200,202303310100,202304031200
Logan County,OH,0,202303311200,202303310100,202304031200
Kings County,CA,0,202303311200,202303310100,202304031200
San Diego County,CA,0,202303311200,202303310100,202304031200
Salinas Municipio,PR,0,202303311200,202303310100,202304031200
Crawford County,GA,2,202303311200,202303310100,202304031200
Naguabo Municipio,PR,0,202303311200,202303310100,202304031200
Cass County,MO,1,202303311200,202303310100,202304031200
Dutchess County,NY,3,202303311200,202303310100,202304031200
Washington County,TX,1,202303311200,202303310100,202304031200
Pueblo County,CO,0,202303311200,202303310100,202304031200
Douglas County,MO,1,202303311200,202303310100,202304031200
Bottineau County,ND,0,202303311200,202303310100,202304031200
Cumberland County,NC,2,202303311200,202303310100,202304031200
Hot Springs County,WY,0,202303311200,202303310100,202304031200
Alcona County,MI,1,202303311200,202303310100,202304031200
Placer County,CA,1,202303311200,202303310100,202304031200
Searcy County,AR,1,202303311200,202303310100,202304031200
Lynn County,TX,0,202303311200,202303310100,202304031200
Otsego County,NY,3,202303311200,202303310100,202304031200
Richmond County,NC,2,202303311200,202303310100,202304031200
Hoke County,NC,2,202303311200,202303310100,202304031200
Otoe County,NE,1,202303311200,202303310100,202304031200
Cameron County,PA,3,202303311200,202303310100,202304031200
Dorchester County,SC,2,202303311200,202303310100,202304031200
Waseca County,MN,1,202303311200,202303310100,202304031200
Brule County,SD,1,202303311200,202303310100,202304031200
Warren County,TN,0,202303311200,202303310100,202304031200
Clark County,IL,1,202303311200,202303310100,202304031200
Robertson County,KY,0,202303311200,202303310100,202304031200
Lake County,TN,1,202303311200,202303310100,202304031200
Berkeley County,SC,2,202303311200,202303310100,202304031200
Garland County,AR,1,202303311200,202303310100,202304031200
Osage County,KS,1,202303311200,202303310100,202304031200
Trumbull County,OH,2,202303311200,202303310100,202304031200
Mills County,TX,1,202303311200,202303310100,202304031200
Oldham County,TX,0,202303311200,202303310100,202304031200
Butler County,PA,3,202303311200,202303310100,202304031200
Idaho County,ID,1,202303311200,202303310100,202304031200
Marion County,KS,1,202303311200,202303310100,202304031200
Buckingham County,VA,0,202303311200,202303310100,202304031200
Cabarrus County,NC,1,202303311200,202303310100,202304031200
Webster County,MO,1,202303311200,202303310100,202304031200
Davis County,UT,0,202303311200,202303310100,202304031200
Cottonwood County,MN,2,202303311200,202303310100,202304031200
Okeechobee County,FL,0,202303311200,202303310100,202304031200
Union County,GA,0,202303311200,202303310100,202304031200
Black Hawk County,IA,1,202303311200,202303310100,202304031200
Sabine County,TX,1,202303311200,202303310100,202304031200
Pike County,OH,0,202303311200,202303310100,202304031200
Tuscaloosa County,AL,0,202303311200,202303310100,202304031200
Wilcox County,AL,1,202303311200,202303310100,202304031200
Montgomery County,MS,1,202303311200,202303310100,202304031200
Kearney County,NE,0,202303311200,202303310100,202304031200
Hitchcock County,NE,0,202303311200,202303310100,202304031200
New Castle County,DE,2,202303311200,202303310100,202304031200
Teton County,ID,0,202303311200,202303310100,202304031200
Rock Island County,IL,1,202303311200,202303310100,202304031200
Gloucester County,VA,1,202303311200,202303310100,202304031200
Sevier County,AR,2,202303311200,202303310100,202304031200
Cass County,IN,1,202303311200,202303310100,202304031200
Power County,ID,0,202303311200,202303310100,202304031200
Carroll County,IN,1,202303311200,202303310100,202304031200
Philadelphia County,PA,2,202303311200,202303310100,202304031200
Washakie County,WY,0,202303311200,202303310100,202304031200
Camden County,NC,2,202303311200,202303310100,202304031200
Tompkins County,NY,3,202303311200,202303310100,202304031200
Jefferson County,AR,1,202303311200,202303310100,202304031200
Lincoln County,AR,1,202303311200,202303310100,202304031200
Vernon County,WI,1,202303311200,202303310100,202304031200
Iron County,MO,1,202303311200,202303310100,202304031200
Hopkins County,TX,1,202303311200,202303310100,202304031200
Albany County,NY,3,202303311200,202303310100,202304031200
Houston County,TX,1,202303311200,202303310100,202304031200
Monroe County,OH,1,202303311200,202303310100,202304031200
Rush County,KS,0,202303311200,202303310100,202304031200
Montgomery County,IN,1,202303311200,202303310100,202304031200
Stanton County,KS,0,202303311200,202303310100,202304031200
Lee County,KY,0,202303311200,202303310100,202304031200
Koochiching County,MN,0,202303311200,202303310100,202304031200
Bexar County,TX,1,202303311200,202303310100,202304031200
Boulder County,CO,0,202303311200,202303310100,202304031200
Jefferson County,TN,0,202303311200,202303310100,202304031200
Mayes County,OK,2,202303311200,202303310100,202304031200
Watonwan County,MN,2,202303311200,202303310100,202304031200
Blaine County,ID,1,202303311200,202303310100,202304031200
Jefferson Davis Parish,LA,1,202303311200,202303310100,202304031200
Sully County,SD,0,202303311200,202303310100,202304031200
Denver County,CO,0,202303311200,202303310100,202304031200
Coal County,OK,2,202303311200,202303310100,202304031200
Carter County,MT,0,202303311200,202303310100,202304031200
Upton County,TX,0,202303311200,202303310100,202304031200
Gibson County,IN,1,202303311200,202303310100,202304031200
Kimball County,NE,0,202303311200,202303310100,202304031200
Kendall County,IL,1,202303311200,202303310100,202304031200
District of Columbia,DC,1,202303311200,202303310100,202304031200
Montrose County,CO,1,202303311200,202303310100,202304031200
Wright County,MN,1,202303311200,202303310100,202304031200
Kenosha County,WI,1,202303311200,202303310100,202304031200
Eagle County,CO,1,202303311200,202303310100,202304031200
San Francisco County,CA,0,202303311200,202303310100,202304031200
San Miguel County,CO,1,202303311200,202303310100,202304031200
Anchorage Municipality,AK,0,202303311200,202303310100,202304031200
St. Johns County,FL,1,202303311200,202303310100,202304031200
Choctaw County,MS,1,202303311200,202303310100,202304031200
Grundy County,MO,1,202303311200,202303310100,202304031200
Lake County,MI,1,202303311200,202303310100,202304031200
Ottawa County,MI,1,202303311200,202303310100,202304031200
Cook County,IL,1,202303311200,202303310100,202304031200
Gallatin County,IL,1,202303311200,202303310100,202304031200
Greenwood County,SC,1,202303311200,202303310100,202304031200
Franklin County,KS,1,202303311200,202303310100,202304031200
Clay County,MN,0,202303311200,202303310100,202304031200
Haywood County,TN,1,202303311200,202303310100,202304031200
Box Elder County,UT,0,202303311200,202303310100,202304031200
Tippah County,MS,1,202303311200,202303310100,202304031200
Marshall County,WV,2,202303311200,202303310100,202304031200
Jackson County,WV,0,202303311200,202303310100,202304031200
Elmore County,ID,1,202303311200,202303310100,202304031200
Baltimore County,MD,2,202303311200,202303310100,202304031200
Benson County,ND,0,202303311200,202303310100,202304031200
Pike County,MO,1,202303311200,202303310100,202304031200
Lawrence County,OH,0,202303311200,202303310100,202304031200
Scott County,MO,1,202303311200,202303310100,202304031200
Adams County,OH,0,202303311200,202303310100,202304031200
Erath County,TX,1,202303311200,202303310100,202304031200
Habersham County,GA,0,202303311200,202303310100,202304031200
Wilkinson County,GA,2,202303311200,202303310100,202304031200
Monongalia County,WV,2,202303311200,202303310100,202304031200
Crawford County,OH,0,202303311200,202303310100,202304031200
DeSoto County,FL,0,202303311200,202303310100,202304031200
Guernsey County,OH,1,202303311200,202303310100,202304031200
Barry County,MI,1,202303311200,202303310100,202304031200
Stone County,MO,2,202303311200,202303310100,202304031200
Richmond city,VA,1,202303311200,202303310100,202304031200
Stokes County,NC,0,202303311200,202303310100,202304031200
Clarke County,IA,1,202303311200,202303310100,202304031200
Fayette County,IA,1,202303311200,202303310100,202304031200
Marin County,CA,0,202303311200,202303310100,202304031200
Randall County,TX,0,202303311200,202303310100,202304031200
Rusk County,TX,1,202303311200,202303310100,202304031200
Warren County,IA,1,202303311200,202303310100,202304031200
Van Wert County,OH,1,202303311200,202303310100,202304031200
Glades County,FL,0,202303311200,202303310100,202304031200
Meriwether County,GA,1,202303311200,202303310100,202304031200
Costilla County,CO,0,202303311200,202303310100,202304031200
Coryell County,TX,1,202303311200,202303310100,202304031200
Adair County,IA,1,202303311200,202303310100,202304031200
Chattahoochee County,GA,1,202303311200,202303310100,202304031200
Mariposa County,CA,0,202303311200,202303310100,202304031200
Howard County,MO,1,202303311200,202303310100,202304031200
Marion County,OR,1,202303311200,202303310100,202304031200
Milwaukee County,WI,1,202303311200,202303310100,202304031200
Scott County,MN,1,202303311200,202303310100,202304031200
Pickaway County,OH,0,202303311200,202303310100,202304031200
Powhatan County,VA,1,202303311200,202303310100,202304031200
Broomfield County,CO,0,202303311200,202303310100,202304031200
Lawrence County,TN,0,202303311200,202303310100,202304031200
Antrim County,MI,1,202303311200,202303310100,202304031200
Marlboro County,SC,2,202303311200,202303310100,202304031200
Benewah County,ID,1,202303311200,202303310100,202304031200
Lee County,IL,1,202303311200,202303310100,202304031200
Nemaha County,NE,1,202303311200,202303310100,202304031200
Carteret County,NC,2,202303311200,202303310100,202304031200
Pottawatomie County,KS,1,202303311200,202303310100,202304031200
Jackson County,MI,1,202303311200,202303310100,202304031200
Comal County,TX,1,202303311200,202303310100,202304031200
Nantucket County,MA,2,202303311200,202303310100,202304031200
Bamberg County,SC,2,202303311200,202303310100,202304031200
Aransas County,TX,0,202303311200,202303310100,202304031200
Berrien County,GA,2,202303311200,202303310100,202304031200
Vermillion County,IN,1,202303311200,202303310100,202304031200
Roscommon County,MI,1,202303311200,202303310100,202304031200
Alleghany County,NC,0,202303311200,202303310100,202304031200
Lassen County,CA,1,202303311200,202303310100,202304031200
Falls Church city,VA,1,202303311200,202303310100,202304031200
Manatee County,FL,0,202303311200,202303310100,202304031200
Muskingum County,OH,1,202303311200,202303310100,202304031200
Chaffee County,CO,0,202303311200,202303310100,202304031200
Crowley County,CO,0,202303311200,202303310100,202304031200
Fremont County,CO,0,202303311200,202303310100,202304031200
Pearl River County,MS,1,202303311200,202303310100,202304031200
Perry County,MS,1,202303311200,202303310100,202304031200
Custer County,NE,2,202303311200,202303310100,202304031200
Calhoun County,FL,2,202303311200,202303310100,202304031200
Kenton County,KY,0,202303311200,202303310100,202304031200
Chickasaw County,IA,1,202303311200,202303310100,202304031200
DeKalb County,IL,1,202303311200,202303310100,202304031200
Hancock County,IA,1,202303311200,202303310100,202304031200
Stark County,ND,0,202303311200,202303310100,202304031200
Luce County,MI,0,202303311200,202303310100,202304031200
Carter County,OK,2,202303311200,202303310100,202304031200
Pasquotank County,NC,2,202303311200,202303310100,202304031200
Taos County,NM,0,202303311200,202303310100,202304031200
Bolivar County,MS,1,202303311200,202303310100,202304031200
Nye County,NV,0,202303311200,202303310100,202304031200
Hawkins County,TN,0,202303311200,202303310100,202304031200
Bowman County,ND,0,202303311200,202303310100,202304031200
Fulton County,PA,2,202303311200,202303310100,202304031200
Lafayette Parish,LA,1,202303311200,202303310100,202304031200
Jack County,TX,1,202303311200,202303310100,202304031200
Stark County,IL,1,202303311200,202303310100,202304031200
Greer County,OK,1,202303311200,202303310100,202304031200
Hemphill County,TX,0,202303311200,202303310100,202304031200
Nez Perce County,ID,1,202303311200,202303310100,202304031200
Walworth County,SD,0,202303311200,202303310100,202304031200
Napa County,CA,0,202303311200,202303310100,202304031200
Cotton County,OK,1,202303311200,202303310100,202304031200
Washington County,MO,1,202303311200,202303310100,202304031200
Cayuga County,NY,3,202303311200,202303310100,202304031200
Shackelford County,TX,1,202303311200,202303310100,202304031200
San Jacinto County,TX,1,202303311200,202303310100,202304031200
Dubuque County,IA,1,202303311200,202303310100,202304031200
Goochland County,VA,1,202303311200,202303310100,202304031200
Sherman County,KS,0,202303311200,202303310100,202304031200
Richland County,OH,0,202303311200,202303310100,202304031200
Adams County,IL,1,202303311200,202303310100,202304031200
Champaign County,OH,0,202303311200,202303310100,202304031200
Sullivan County,NH,2,202303311200,202303310100,202304031200
Iroquois County,IL,1,202303311200,202303310100,202304031200
Poweshiek County,IA,1,202303311200,202303310100,202304031200
Wayne County,OH,1,202303311200,202303310100,202304031200
Fayette County,GA,1,202303311200,202303310100,202304031200
Hancock County,GA,1,202303311200,202303310100,202304031200
Kendall County,TX,1,202303311200,202303310100,202304031200
