NAMELSAD,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Sequatchie County,0,N/S,202401290600,202401291200,202402051200
Walker County,0,N/S,202401290600,202401291200,202402051200
Coconino County,0,N/S,202401290600,202401291200,202402051200
Sumner County,0,N/S,202401290600,202401291200,202402051200
Oceana County,0,N/S,202401290600,202401291200,202402051200
Kanabec County,0,N/S,202401290600,202401291200,202402051200
Ashtabula County,0,N/S,202401290600,202401291200,202402051200
Alpine County,0,N/S,202401290600,202401291200,202402051200
Galveston County,0,N/S,202401290600,202401291200,202402051200
Bullock County,0,N/S,202401290600,202401291200,202402051200
Livingston County,0,N/S,202401290600,202401291200,202402051200
Preble County,0,N/S,202401290600,202401291200,202402051200
Jackson County,0,N/S,202401290600,202401291200,202402051200
Harris County,0,N/S,202401290600,202401291200,202402051200
Middlesex County,0,N/S,202401290600,202401291200,202402051200
Vega Baja Municipio,0,N/S,202401290600,202401291200,202402051200
Dawson County,0,N/S,202401290600,202401291200,202402051200
Ontario County,0,N/S,202401290600,202401291200,202402051200
Autauga County,0,N/S,202401290600,202401291200,202402051200
Miami County,0,N/S,202401290600,202401291200,202402051200
Dodge County,0,N/S,202401290600,202401291200,202402051200
Cortland County,0,N/S,202401290600,202401291200,202402051200
Camden County,0,N/S,202401290600,202401291200,202402051200
Washtenaw County,0,N/S,202401290600,202401291200,202402051200
LaGrange County,0,N/S,202401290600,202401291200,202402051200
Pecos County,0,N/S,202401290600,202401291200,202402051200
Peach County,0,N/S,202401290600,202401291200,202402051200
White County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Oconto County,0,N/S,202401290600,202401291200,202402051200
Nacogdoches County,0,N/S,202401290600,202401291200,202402051200
Washington County,0,N/S,202401290600,202401291200,202402051200
Okanogan County,0,N/S,202401290600,202401291200,202402051200
Spokane County,0,N/S,202401290600,202401291200,202402051200
Forest County,0,N/S,202401290600,202401291200,202402051200
Sawyer County,0,N/S,202401290600,202401291200,202402051200
Hudson County,0,N/S,202401290600,202401291200,202402051200
Stark County,0,N/S,202401290600,202401291200,202402051200
Guadalupe County,0,N/S,202401290600,202401291200,202402051200
Island County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Prince William County,0,N/S,202401290600,202401291200,202402051200
Chester County,0,N/S,202401290600,202401291200,202402051200
Mercer County,0,N/S,202401290600,202401291200,202402051200
Roane County,0,N/S,202401290600,202401291200,202402051200
Clallam County,0,N/S,202401290600,202401291200,202402051200
Stevens County,0,N/S,202401290600,202401291200,202402051200
Van Buren County,0,N/S,202401290600,202401291200,202402051200
Gosper County,0,N/S,202401290600,202401291200,202402051200
Monroe County,0,N/S,202401290600,202401291200,202402051200
Escambia County,0,N/S,202401290600,202401291200,202402051200
Tarrant County,0,N/S,202401290600,202401291200,202402051200
Prince George's County,0,N/S,202401290600,202401291200,202402051200
Scott County,0,N/S,202401290600,202401291200,202402051200
Jackson County,0,N/S,202401290600,202401291200,202402051200
Love County,0,N/S,202401290600,202401291200,202402051200
Twiggs County,0,N/S,202401290600,202401291200,202402051200
Mahoning County,0,N/S,202401290600,202401291200,202402051200
Macon County,0,N/S,202401290600,202401291200,202402051200
Wayne County,0,N/S,202401290600,202401291200,202402051200
Swisher County,0,N/S,202401290600,202401291200,202402051200
Osage County,0,N/S,202401290600,202401291200,202402051200
Kane County,0,N/S,202401290600,202401291200,202402051200
El Dorado County,0,N/S,202401290600,202401291200,202402051200
Kershaw County,0,N/S,202401290600,202401291200,202402051200
Gates County,0,N/S,202401290600,202401291200,202402051200
Otero County,0,N/S,202401290600,202401291200,202402051200
Douglas County,0,N/S,202401290600,202401291200,202402051200
Monroe County,0,N/S,202401290600,202401291200,202402051200
Newton County,0,N/S,202401290600,202401291200,202402051200
Cavalier County,0,N/S,202401290600,202401291200,202402051200
Noble County,0,N/S,202401290600,202401291200,202402051200
Gove County,0,N/S,202401290600,202401291200,202402051200
Pointe Coupee Parish,0,N/S,202401290600,202401291200,202402051200
Gage County,0,N/S,202401290600,202401291200,202402051200
St. Clair County,0,N/S,202401290600,202401291200,202402051200
Scott County,0,N/S,202401290600,202401291200,202402051200
Dougherty County,0,N/S,202401290600,202401291200,202402051200
Harrison County,0,N/S,202401290600,202401291200,202402051200
Bonner County,0,N/S,202401290600,202401291200,202402051200
Catoosa County,0,N/S,202401290600,202401291200,202402051200
LaSalle Parish,0,N/S,202401290600,202401291200,202402051200
Waldo County,0,N/S,202401290600,202401291200,202402051200
Howard County,0,N/S,202401290600,202401291200,202402051200
Salt Lake County,0,N/S,202401290600,202401291200,202402051200
Monroe County,0,N/S,202401290600,202401291200,202402051200
Tuscarawas County,0,N/S,202401290600,202401291200,202402051200
Capitol Planning Region,0,N/S,202401290600,202401291200,202402051200
Greater Bridgeport Planning Region,0,N/S,202401290600,202401291200,202402051200
Lower Connecticut River Valley Planning Region,0,N/S,202401290600,202401291200,202402051200
Naugatuck Valley Planning Region,0,N/S,202401290600,202401291200,202402051200
Northeastern Connecticut Planning Region,0,N/S,202401290600,202401291200,202402051200
Northwest Hills Planning Region,0,N/S,202401290600,202401291200,202402051200
South Central Connecticut Planning Region,0,N/S,202401290600,202401291200,202402051200
Southeastern Connecticut Planning Region,0,N/S,202401290600,202401291200,202402051200
Western Connecticut Planning Region,0,N/S,202401290600,202401291200,202402051200
Richmond County,0,N/S,202401290600,202401291200,202402051200
Highland County,0,N/S,202401290600,202401291200,202402051200
Lake of the Woods County,0,N/S,202401290600,202401291200,202402051200
Bingham County,0,N/S,202401290600,202401291200,202402051200
Cabo Rojo Municipio,0,N/S,202401290600,202401291200,202402051200
Humacao Municipio,0,N/S,202401290600,202401291200,202402051200
Juncos Municipio,0,N/S,202401290600,202401291200,202402051200
Greenville County,0,N/S,202401290600,202401291200,202402051200
Lyman County,0,N/S,202401290600,202401291200,202402051200
Trempealeau County,0,N/S,202401290600,202401291200,202402051200
Yolo County,0,N/S,202401290600,202401291200,202402051200
Sterling County,0,N/S,202401290600,202401291200,202402051200
Winkler County,0,N/S,202401290600,202401291200,202402051200
Jackson County,0,N/S,202401290600,202401291200,202402051200
Sevier County,0,N/S,202401290600,202401291200,202402051200
Charles City County,0,N/S,202401290600,202401291200,202402051200
Choctaw County,0,N/S,202401290600,202401291200,202402051200
Knox County,0,N/S,202401290600,202401291200,202402051200
Dawson County,0,N/S,202401290600,202401291200,202402051200
Ford County,0,N/S,202401290600,202401291200,202402051200
Williams County,0,N/S,202401290600,202401291200,202402051200
Cass County,0,N/S,202401290600,202401291200,202402051200
Hardin County,0,N/S,202401290600,202401291200,202402051200
Arthur County,0,N/S,202401290600,202401291200,202402051200
Frio County,0,N/S,202401290600,202401291200,202402051200
Johnson County,0,N/S,202401290600,202401291200,202402051200
Neosho County,0,N/S,202401290600,202401291200,202402051200
Greenup County,0,N/S,202401290600,202401291200,202402051200
Linn County,0,N/S,202401290600,202401291200,202402051200
Garfield County,0,N/S,202401290600,202401291200,202402051200
Eureka County,0,N/S,202401290600,202401291200,202402051200
Hayes County,0,N/S,202401290600,202401291200,202402051200
Phillips County,0,N/S,202401290600,202401291200,202402051200
Calhoun County,0,N/S,202401290600,202401291200,202402051200
Fairbanks North Star Borough,0,N/S,202401290600,202401291200,202402051200
Henderson County,0,N/S,202401290600,202401291200,202402051200
Holmes County,0,N/S,202401290600,202401291200,202402051200
Oktibbeha County,0,N/S,202401290600,202401291200,202402051200
Ceiba Municipio,0,N/S,202401290600,202401291200,202402051200
Corozal Municipio,0,N/S,202401290600,202401291200,202402051200
Fergus County,0,N/S,202401290600,202401291200,202402051200
Garrett County,0,N/S,202401290600,202401291200,202402051200
Webster Parish,0,N/S,202401290600,202401291200,202402051200
Hillsdale County,0,N/S,202401290600,202401291200,202402051200
Logan County,0,N/S,202401290600,202401291200,202402051200
Custer County,0,N/S,202401290600,202401291200,202402051200
Merrimack County,0,N/S,202401290600,202401291200,202402051200
York County,0,N/S,202401290600,202401291200,202402051200
Rutherford County,0,N/S,202401290600,202401291200,202402051200
Beadle County,0,N/S,202401290600,202401291200,202402051200
Cullman County,0,N/S,202401290600,202401291200,202402051200
Douglas County,0,N/S,202401290600,202401291200,202402051200
Johnson County,0,N/S,202401290600,202401291200,202402051200
Washington County,0,N/S,202401290600,202401291200,202402051200
Jones County,0,N/S,202401290600,202401291200,202402051200
Anson County,0,N/S,202401290600,202401291200,202402051200
Haines Borough,0,N/S,202401290600,202401291200,202402051200
Billings County,0,N/S,202401290600,202401291200,202402051200
Antelope County,0,N/S,202401290600,202401291200,202402051200
Gasconade County,0,N/S,202401290600,202401291200,202402051200
Butler County,0,N/S,202401290600,202401291200,202402051200
St. John Island,0,N/S,202401290600,202401291200,202402051200
Campbell County,0,N/S,202401290600,202401291200,202402051200
Morgan County,0,N/S,202401290600,202401291200,202402051200
Cross County,0,N/S,202401290600,202401291200,202402051200
Phillips County,0,N/S,202401290600,202401291200,202402051200
St. James Parish,0,N/S,202401290600,202401291200,202402051200
Yuba County,0,N/S,202401290600,202401291200,202402051200
Shelby County,0,N/S,202401290600,202401291200,202402051200
Ouray County,0,N/S,202401290600,202401291200,202402051200
Curry County,0,N/S,202401290600,202401291200,202402051200
Washita County,0,N/S,202401290600,202401291200,202402051200
Orange County,0,N/S,202401290600,202401291200,202402051200
Pulaski County,0,N/S,202401290600,202401291200,202402051200
Benzie County,0,N/S,202401290600,202401291200,202402051200
Erie County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Manassas Park city,0,N/S,202401290600,202401291200,202402051200
Arlington County,0,N/S,202401290600,202401291200,202402051200
Carroll County,0,N/S,202401290600,202401291200,202402051200
St. Charles County,0,N/S,202401290600,202401291200,202402051200
San Benito County,0,N/S,202401290600,202401291200,202402051200
Queen Anne's County,0,N/S,202401290600,202401291200,202402051200
Brown County,0,N/S,202401290600,202401291200,202402051200
Bulloch County,0,N/S,202401290600,202401291200,202402051200
Floyd County,0,N/S,202401290600,202401291200,202402051200
Broadwater County,0,N/S,202401290600,202401291200,202402051200
Wheeler County,0,N/S,202401290600,202401291200,202402051200
Craven County,0,N/S,202401290600,202401291200,202402051200
Holt County,0,N/S,202401290600,202401291200,202402051200
Lipscomb County,0,N/S,202401290600,202401291200,202402051200
Columbia County,0,N/S,202401290600,202401291200,202402051200
Florence County,0,N/S,202401290600,202401291200,202402051200
Mountrail County,0,N/S,202401290600,202401291200,202402051200
Washington County,0,N/S,202401290600,202401291200,202402051200
Big Horn County,0,N/S,202401290600,202401291200,202402051200
Elk County,0,N/S,202401290600,202401291200,202402051200
Sioux County,0,N/S,202401290600,202401291200,202402051200
Covington County,0,N/S,202401290600,202401291200,202402051200
Moca Municipio,0,N/S,202401290600,202401291200,202402051200
Brown County,0,N/S,202401290600,202401291200,202402051200
Clark County,0,N/S,202401290600,202401291200,202402051200
Boyle County,0,N/S,202401290600,202401291200,202402051200
Estill County,0,N/S,202401290600,202401291200,202402051200
Collingsworth County,0,N/S,202401290600,202401291200,202402051200
Colorado County,0,N/S,202401290600,202401291200,202402051200
Grundy County,0,N/S,202401290600,202401291200,202402051200
Lincoln County,0,N/S,202401290600,202401291200,202402051200
Evans County,0,N/S,202401290600,202401291200,202402051200
Wise County,0,N/S,202401290600,202401291200,202402051200
Bethel Census Area,0,N/S,202401290600,202401291200,202402051200
Webster County,0,N/S,202401290600,202401291200,202402051200
Jones County,0,N/S,202401290600,202401291200,202402051200
Gwinnett County,0,N/S,202401290600,202401291200,202402051200
Polk County,0,N/S,202401290600,202401291200,202402051200
Green County,0,N/S,202401290600,202401291200,202402051200
Orocovis Municipio,0,N/S,202401290600,202401291200,202402051200
Putnam County,0,N/S,202401290600,202401291200,202402051200
Newport News city,0,N/S,202401290600,202401291200,202402051200
Bent County,0,N/S,202401290600,202401291200,202402051200
Jackson County,0,N/S,202401290600,202401291200,202402051200
Sanders County,0,N/S,202401290600,202401291200,202402051200
Glasscock County,0,N/S,202401290600,202401291200,202402051200
Franklin County,0,N/S,202401290600,202401291200,202402051200
Major County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Pend Oreille County,0,N/S,202401290600,202401291200,202402051200
McLean County,0,N/S,202401290600,202401291200,202402051200
Hood River County,0,N/S,202401290600,202401291200,202402051200
Wright County,0,N/S,202401290600,202401291200,202402051200
Shelby County,0,N/S,202401290600,202401291200,202402051200
Crawford County,0,N/S,202401290600,202401291200,202402051200
Bath County,0,N/S,202401290600,202401291200,202402051200
Otter Tail County,0,N/S,202401290600,202401291200,202402051200
Plaquemines Parish,0,N/S,202401290600,202401291200,202402051200
Pontotoc County,0,N/S,202401290600,202401291200,202402051200
Morehouse Parish,0,N/S,202401290600,202401291200,202402051200
